there are still four important issues , however :	there be still four important issue , however :	PRON VERB ADV NUM ADJ NOUN PUNCT ADV PUNCT	EX VBP RB CD JJ NNS , RB :
it still can not commit to transferring messages across domains .	it still can not commit to transfer message across domain .	NOUN ADV AUX PART VERB SCONJ VERB NOUN ADP NOUN PUNCT	NN RB MD RB VB IN VBG NNS IN NNS .
this means that messages initiated at corp and intended for the entire enron organization will not reach any business units outside the corp domain .	this mean that message initiate at corp and intend for the entire enron organization will not reach any business unit outside the corp domain .	PRON VERB SCONJ NOUN VERB ADP PROPN CCONJ VERB ADP DET ADJ PROPN NOUN AUX PART VERB DET NOUN NOUN ADP DET PROPN NOUN PUNCT	DT VBZ IN NNS VBN IN NNP CC VBN IN DT JJ NNP NN MD RB VB DT NN NNS IN DT NNP NN .
no messages will reach the ees organization unless ibm agrees not to use their proprietary message delivery tool , websphere , and will use weblogic instead .	no message will reach the ees organization unless ibm agree not to use they proprietary message delivery tool , websphere , and will use weblogic instead .	DET NOUN AUX VERB DET PROPN NOUN SCONJ PROPN VERB ADV PART VERB PRON ADJ NOUN NOUN NOUN PUNCT PROPN PUNCT CCONJ AUX VERB PROPN ADV PUNCT	DT NNS MD VB DT NNP NN IN NNP VBZ RB TO VB PRP$ JJ NN NN NN , NNP , CC MD VB NNP RB .
weblogic is required by backweb , although it is designed by a separate company .	weblogic be require by backweb , although it be design by a separate company .	PROPN AUX VERB ADP PROPN PUNCT SCONJ PRON AUX VERB ADP DET ADJ NOUN PUNCT	NNP VBZ VBN IN NNP , IN PRP VBZ VBN IN DT JJ NN .
hr , intended to be a key user of this tool , will not use backweb because survey responses can not be made anonymous .	hr , intend to be a key user of this tool , will not use backweb because survey response can not be make anonymous .	NOUN PUNCT VERB PART AUX DET ADJ NOUN ADP DET NOUN PUNCT AUX PART VERB PROPN SCONJ NOUN NOUN AUX PART AUX VERB ADJ PUNCT	NN , VBN TO VB DT JJ NN IN DT NN , MD RB VB NNP IN NN NNS MD RB VB VBN JJ .
hr has already purchased a tool called confirmit that can execute anonymous surveys .	hr have already purchase a tool call confirmit that can execute anonymous survey .	NOUN AUX ADV VERB DET NOUN VERB PROPN PRON AUX VERB ADJ NOUN PUNCT	NN VBZ RB VBN DT NN VBN NNP WDT MD VB JJ NNS .
messages will not be delivered simultaneously to all users in the same domain , nor will they be delivered for two to five hours after they are sent by the message administrator .	message will not be deliver simultaneously to all user in the same domain , nor will they be deliver for two to five hour after they be send by the message administrator .	NOUN AUX PART AUX VERB ADV ADP DET NOUN ADP DET ADJ NOUN PUNCT CCONJ AUX PRON AUX VERB ADP NUM ADP NUM NOUN SCONJ PRON AUX VERB ADP DET NOUN NOUN PUNCT	NNS MD RB VB VBN RB IN DT NNS IN DT JJ NN , CC MD PRP VB VBN IN CD IN CD NNS IN PRP VBP VBN IN DT NN NN .
another thing to consider is that these messages will be set to expire and disappear within a set period of time , meaning users can not retrieve them and read them later ( as they can with e-mail ) .	another thing to consider be that these message will be set to expire and disappear within a set period of time , mean user can not retrieve they and read they later ( as they can with e-mail ) .	DET NOUN PART VERB VERB SCONJ DET NOUN AUX AUX ADJ PART VERB CCONJ VERB ADP DET VERB NOUN ADP NOUN PUNCT VERB NOUN AUX PART VERB PRON CCONJ VERB PRON ADV PUNCT SCONJ PRON AUX ADP NOUN PUNCT PUNCT	DT NN TO VB VBZ IN DT NNS MD VB JJ TO VB CC VB IN DT VBN NN IN NN , VBG NNS MD RB VB PRP CC VB PRP RB -LRB- IN PRP MD IN NN -RRB- .
this means that i could be away from the office for several days and miss a message entirely , because it would have expired and disappeared by the time i returned .	this mean that i could be away from the office for several day and miss a message entirely , because it would have expire and disappear by the time i return .	PRON VERB SCONJ PRON AUX AUX ADV ADP DET NOUN ADP ADJ NOUN CCONJ VERB DET NOUN ADV PUNCT SCONJ PRON AUX AUX VERB CCONJ VERB ADP DET NOUN PRON VERB PUNCT	DT VBZ IN PRP MD VB RB IN DT NN IN JJ NNS CC VB DT NN RB , IN PRP MD VB VBN CC VBN IN DT NN PRP VBD .
the plain fact is that a few members of it are pushing this initiative , but they lack commercial sponsorship .	the plain fact be that a few member of it be push this initiative , but they lack commercial sponsorship .	DET ADJ NOUN VERB SCONJ DET ADJ NOUN ADP NOUN AUX VERB DET NOUN PUNCT CCONJ PRON VERB ADJ NOUN PUNCT	DT JJ NN VBZ IN DT JJ NNS IN NN VBP VBG DT NN , CC PRP VBP JJ NN .
they are hoping corp will foot the bill for a pilot which will allow them to fully test this tool before implementing it company - wide .	they be hope corp will foot the bill for a pilot which will allow they to fully test this tool before implement it company - wide .	PRON AUX VERB PROPN AUX VERB DET NOUN ADP DET NOUN PRON AUX VERB PRON PART ADV VERB DET NOUN SCONJ VERB PRON NOUN PUNCT ADV PUNCT	PRP VBP VBG NNP MD VB DT NN IN DT NN WDT MD VB PRP TO RB VB DT NN IN VBG PRP NN HYPH RB .
please let us know if you have additional questions .	please let we know if you have additional question .	INTJ VERB PRON VERB SCONJ PRON VERB ADJ NOUN PUNCT	UH VB PRP VB IN PRP VBP JJ NNS .
- er	- er	PUNCT PROPN	NFP NNP
steven j kean	steven j kean	PROPN PROPN PROPN	NNP NNP NNP
11/09/2000 11:35 am	11/09/2000 11:35 am	NUM NUM NOUN	CD CD NN
do we have a sense for how many we can reach , how many we ca n't and where they are ?	do we have a sense for how many we can reach , how many we can not and where they be ?	AUX PRON VERB DET NOUN ADP ADV ADJ PRON AUX VERB PUNCT ADV ADJ PRON AUX PART CCONJ ADV PRON AUX PUNCT	VBP PRP VB DT NN IN WRB JJ PRP MD VB , WRB JJ PRP MD RB CC WRB PRP VBP .
are whole offices ( eg tokyo ) unreachable or is it only those who have home offices ?	be whole office ( eg tokyo ) unreachable or be it only those who have home office ?	AUX ADJ NOUN PUNCT X PROPN PUNCT ADJ CCONJ AUX PRON ADV DET PRON VERB NOUN NOUN PUNCT	VBP JJ NNS -LRB- FW NNP -RRB- JJ CC VBZ PRP RB DT WP VBP NN NNS .
courtney votaw	courtney votaw	PROPN PROPN	NNP NNP
11/08/2000 11:02 am	11/08/2000 11:02 am	NUM NUM NOUN	CD CD NN
mark and steve -	mark and steve -	PROPN CCONJ PROPN PUNCT	NNP CC NNP ,
erin rice and i would like to meet with you to discuss the issues concerning backweb before we proceed .	erin rice and i would like to meet with you to discuss the issue concern backweb before we proceed .	PROPN PROPN CCONJ PRON AUX VERB PART VERB ADP PRON PART VERB DET NOUN VERB PROPN SCONJ PRON VERB PUNCT	NNP NNP CC PRP MD VB TO VB IN PRP TO VB DT NNS VBG NNP IN PRP VBP .
as you can see from the design document , they are pretty significant .	as you can see from the design document , they be pretty significant .	SCONJ PRON AUX VERB ADP DET NOUN NOUN PUNCT PRON AUX ADV ADJ PUNCT	IN PRP MD VB IN DT NN NN , PRP VBP RB JJ .
thanks ,	thanks ,	NOUN PUNCT	NN ,
courtney	courtney	PROPN	NNP
calendar	calendar	NOUN	NN
paul kaufman@ect	paul kaufman@ect	X X	GW ADD
sent by : lysa akin@ect	send by : lysa akin@ect	VERB ADP PUNCT X X	VBN IN : GW ADD
11/10/2000 05:59 pm	11/10/2000 05:59 pm	NUM NUM NOUN	CD CD NN
paul kaufman has asked me to set a conference call to review the ferc meeting that was held thursday , nov. 9th .	paul kaufman have ask i to set a conference call to review the ferc meeting that be hold thursday , nov. 9th .	PROPN PROPN AUX VERB PRON PART VERB DET NOUN NOUN PART VERB DET PROPN NOUN PRON AUX VERB PROPN PUNCT PROPN NOUN PUNCT	NNP NNP VBZ VBN PRP TO VB DT NN NN TO VB DT NNP NN WDT VBD VBN NNP , NNP NN .
please be advised that i have set the call as follows :	please be advise that i have set the call as follow :	INTJ AUX VERB SCONJ PRON AUX VERB DET NOUN SCONJ VERB PUNCT	UH VB VBN IN PRP VBP VBN DT NN IN VBZ :
date : monday , nov. 13th	date : monday , nov. 13th	NOUN PUNCT PROPN PUNCT PROPN NOUN	NN : NNP , NNP NN
time : 11:30 am / 1:30 pm central / 2:30 pm eastern	time : 11:30 am / 1:30 pm central / 2:30 pm eastern	NOUN PUNCT NUM NOUN PUNCT NUM NOUN PROPN PUNCT NUM NOUN PROPN	NN : CD NN , CD NN NNP , CD NN NNP
call in # : 888-422-7132	call in # : 888-422-7132	VERB ADP SYM PUNCT NUM	VB RP NN : CD
pin # : 411507	pin # : 411507	NOUN SYM PUNCT NUM	NN NN : CD
pin # for paul kaufman only : 362416	pin # for paul kaufman only : 362416	NOUN SYM ADP PROPN PROPN ADV PUNCT NUM	NN NN IN NNP NNP RB : CD
if you have any questions , please call 503/464-7927 .	if you have any question , please call 503/464-7927 .	SCONJ PRON VERB DET NOUN PUNCT INTJ VERB NUM PUNCT	IN PRP VBP DT NNS , UH VB CD .
lysa akin ass't. to paul kaufman	lysa akin ass't. to paul kaufman	PROPN PROPN NOUN ADP PROPN PROPN	NNP NNP NN IN NNP NNP
it 's on tonight	it be on tonight	PRON AUX ADV NOUN	PRP VBZ RB NN
it 's did you watch your girl on tv last night ?	it be do you watch you girl on tv last night ?	PRON VERB AUX PRON VERB PRON NOUN ADP NOUN ADJ NOUN PUNCT	PRP VBZ VBD PRP VB PRP$ NN IN NN JJ NN .
the deal number is 814014 - why ca n't you see this ?	the deal number be 814014 - why can not you see this ?	DET NOUN NOUN AUX NUM PUNCT ADV AUX PART PRON VERB PRON PUNCT	DT NN NN VBZ CD , WRB MD RB PRP VB DT .
did you do a deal with national fuel marketing purchasing 3,500 mmbtu on may 30th @ 2.975 ?	do you do a deal with national fuel marketing purchase 3,500 mmbtu on may 30th @ 2.975 ?	AUX PRON VERB DET NOUN ADP PROPN PROPN PROPN VERB NUM NOUN ADP PROPN NOUN ADP NUM PUNCT	VBD PRP VB DT NN IN NNP NNP NNP VBG CD NNS IN NNP NN IN CD .
they are invoicing for this and i do n't have an invoice for it .	they be invoice for this and i do not have a invoice for it .	PRON AUX VERB ADP PRON CCONJ PRON AUX PART VERB DET NOUN ADP PRON PUNCT	PRP VBP VBG IN DT CC PRP VBP RB VB DT NN IN PRP .
can you give me the sitara deal # ?	can you give i the sitara deal # ?	AUX PRON VERB PRON DET PROPN NOUN SYM PUNCT	MD PRP VB PRP DT NNP NN NN .
thanks	thanks	NOUN	NN
darla	darla	PROPN	NNP
ok to book for me and my husband , joseph .	ok to book for i and my husband , joseph .	ADJ PART VERB ADP PRON CCONJ PRON NOUN PUNCT PROPN PUNCT	JJ TO VB IN PRP CC PRP$ NN , NNP .
i was issued a new corporate american express card .	i be issue a new corporate american express card .	PRON AUX VERB DET ADJ ADJ PROPN PROPN NOUN PUNCT	PRP VBD VBN DT JJ JJ NNP NNP NN .
same number with expiration date of 3/03 .	same number with expiration date of 3/03 .	ADJ NOUN ADP NOUN NOUN ADP NUM PUNCT	JJ NN IN NN NN IN CD .
if you need any more info , please advise .	if you need any more info , please advise .	SCONJ PRON VERB DET ADJ NOUN PUNCT INTJ VERB PUNCT	IN PRP VBP DT JJR NN , UH VB .
otherwise , i will assume you will book the two tickets .	otherwise , i will assume you will book the two ticket .	ADV PUNCT PRON AUX VERB PRON AUX VERB DET NUM NOUN PUNCT	RB , PRP MD VB PRP MD VB DT CD NNS .
thank you .	thank you .	VERB PRON PUNCT	VBP PRP .
actually - upon second look the deal number is 814014 - why ca n't you see this ?	actually - upon second look the deal number be 814014 - why can not you see this ?	ADV PUNCT ADP ADJ NOUN DET NOUN NOUN AUX NUM PUNCT ADV AUX PART PRON VERB PRON PUNCT	RB , IN JJ NN DT NN NN VBZ CD , WRB MD RB PRP VB DT .
did you do a deal with national fuel marketing purchasing 3,500 mmbtu on may 30th @ 2.975 ?	do you do a deal with national fuel marketing purchase 3,500 mmbtu on may 30th @ 2.975 ?	AUX PRON VERB DET NOUN ADP PROPN PROPN PROPN VERB NUM NOUN ADP PROPN NOUN ADP NUM PUNCT	VBD PRP VB DT NN IN NNP NNP NNP VBG CD NNS IN NNP NN IN CD .
they are invoicing for this and i do n't have an invoice for it .	they be invoice for this and i do not have a invoice for it .	PRON AUX VERB ADP PRON CCONJ PRON AUX PART VERB DET NOUN ADP PRON PUNCT	PRP VBP VBG IN DT CC PRP VBP RB VB DT NN IN PRP .
can you give me the sitara deal # ?	can you give i the sitara deal # ?	AUX PRON VERB PRON DET PROPN NOUN SYM PUNCT	MD PRP VB PRP DT NNP NN NN .
thanks	thanks	NOUN	NN
darla	darla	PROPN	NNP
should be non bondad	should be non bondad	AUX AUX X NOUN	MD VB AFX NN
jane , on deal 763736 for may 01 sales to southwest gas , we have a pricing discrepancy .	jane , on deal 763736 for may 01 sale to southwest gas , we have a pricing discrepancy .	PROPN PUNCT ADP NOUN NUM ADP PROPN NUM NOUN ADP PROPN PROPN PUNCT PRON VERB DET NOUN NOUN PUNCT	NNP , IN NN CD IN NNP CD NNS IN NNP NNP , PRP VBP DT NN NN .
our system reflects sj bondad gdp but swg is going to pay us based on sj non-bondad gdp .	we system reflect sj bondad gdp but swg be go to pay we base on sj non-bondad gdp .	PRON NOUN VERB NOUN NOUN NOUN CCONJ PROPN AUX VERB PART VERB PRON VERB ADP NOUN NOUN NOUN PUNCT	PRP$ NN VBZ NN NN NN CC NNP VBZ VBG TO VB PRP VBN IN NN NN NN .
can you please confirm which price is correct and make the change in sitara if necessary ?	can you please confirm which price be correct and make the change in sitara if necessary ?	AUX PRON INTJ VERB DET NOUN AUX ADJ CCONJ VERB DET NOUN ADP PROPN SCONJ ADJ PUNCT	MD PRP UH VB WDT NN VBZ JJ CC VB DT NN IN NNP IN JJ .
thanks	thanks	NOUN	NN
laurie ellis enron net works llc client services phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	laurie ellis enron net works llc client service phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT X	NNP NNP NNP NNP NNPS NNP NN NNS NN : -LRB- CD -RRB- CD NN : -LRB- CD -RRB- CD NN : ADD
sorry about the flooding .	sorry about the flooding .	ADJ ADP DET NOUN PUNCT	JJ IN DT NN .
hope you and your family survived ok .	hope you and you family survive ok .	VERB PRON CCONJ PRON NOUN VERB ADV PUNCT	VBP PRP CC PRP$ NN VBD RB .
attached are the gas settlement and support for may .	attach be the gas settlement and support for may .	VERB AUX DET NOUN NOUN CCONJ NOUN ADP PROPN PUNCT	VBN VBP DT NN NN CC NN IN NNP .
the only difference we had was for package v02 .	the only difference we have be for package v02 .	DET ADJ NOUN PRON VERB AUX ADP NOUN NOUN PUNCT	DT JJ NN PRP VBD VBD IN NN NN .
mark anderson says that even though bondad gas flowed , the price was non-bondad .	mark anderson say that even though bondad gas flow , the price be non-bondad .	PROPN PROPN VERB SCONJ ADV SCONJ NOUN NOUN VERB PUNCT DET NOUN AUX NOUN PUNCT	NNP NNP VBZ IN RB IN NN NN VBD , DT NN VBD NN .
have a great day .	have a great day .	VERB DET ADJ NOUN PUNCT	VB DT JJ NN .
nancy	nancy	PROPN	NNP
- enron.xls << file : enron.xls >>	- enron.xls << file : enron.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
- enrongss.xls << file : enrongss.xls >>	- enrongss.xls << file : enrongss.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
actually - for volumes flowing out of bondad - which is deal number 763736 price is bondad gda ; for blanco - deal number 759933 - price is nonbondad gda	actually - for volume flow out of bondad - which be deal number 763736 price be bondad gda ; for blanco - deal number 759933 - price be nonbondad gda	ADV PUNCT ADP NOUN VERB ADP ADP VERB PUNCT PRON AUX NOUN NOUN NUM NOUN AUX ADJ NOUN PUNCT ADP PROPN PUNCT NOUN NOUN NUM PUNCT NOUN AUX NOUN NOUN	RB , IN NNS VBG IN IN VBN , WDT VBZ NN NN CD NN VBZ JJ NN , IN NNP , NN NN CD , NN VBZ NN NN
jane , on deal 763736 for may 01 sales to southwest gas , we have a pricing discrepancy .	jane , on deal 763736 for may 01 sale to southwest gas , we have a pricing discrepancy .	PROPN PUNCT ADP NOUN NUM ADP PROPN NUM NOUN ADP PROPN PROPN PUNCT PRON VERB DET NOUN NOUN PUNCT	NNP , IN NN CD IN NNP CD NNS IN NNP NNP , PRP VBP DT NN NN .
our system reflects sj bondad gdp but swg is going to pay us based on sj non-bondad gdp .	we system reflect sj bondad gdp but swg be go to pay we base on sj non-bondad gdp .	PRON NOUN VERB NOUN NOUN NOUN CCONJ PROPN AUX VERB PART VERB PRON VERB ADP NOUN NOUN NOUN PUNCT	PRP$ NN VBZ NN NN NN CC NNP VBZ VBG TO VB PRP VBN IN NN NN NN .
can you please confirm which price is correct and make the change in sitara if necessary ?	can you please confirm which price be correct and make the change in sitara if necessary ?	AUX PRON INTJ VERB DET NOUN AUX ADJ CCONJ VERB DET NOUN ADP PROPN SCONJ ADJ PUNCT	MD PRP UH VB WDT NN VBZ JJ CC VB DT NN IN NNP IN JJ .
thanks	thanks	NOUN	NN
laurie ellis enron net works llc client services phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	laurie ellis enron net works llc client service phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT X	NNP NNP NNP NNP NNPS NNP NN NNS NN : -LRB- CD -RRB- CD NN : -LRB- CD -RRB- CD NN : ADD
sorry about the flooding .	sorry about the flooding .	ADJ ADP DET NOUN PUNCT	JJ IN DT NN .
hope you and your family survived ok .	hope you and you family survive ok .	VERB PRON CCONJ PRON NOUN VERB ADV PUNCT	VBP PRP CC PRP$ NN VBD RB .
attached are the gas settlement and support for may .	attach be the gas settlement and support for may .	VERB AUX DET NOUN NOUN CCONJ NOUN ADP PROPN PUNCT	VBN VBP DT NN NN CC NN IN NNP .
the only difference we had was for package v02 .	the only difference we have be for package v02 .	DET ADJ NOUN PRON VERB AUX ADP NOUN NOUN PUNCT	DT JJ NN PRP VBD VBD IN NN NN .
mark anderson says that even though bondad gas flowed , the price was non-bondad .	mark anderson say that even though bondad gas flow , the price be non-bondad .	PROPN PROPN VERB SCONJ ADV SCONJ NOUN NOUN VERB PUNCT DET NOUN AUX NOUN PUNCT	NNP NNP VBZ IN RB IN NN NN VBD , DT NN VBD NN .
have a great day .	have a great day .	VERB DET ADJ NOUN PUNCT	VB DT JJ NN .
nancy	nancy	PROPN	NNP
- enron.xls << file : enron.xls >>	- enron.xls << file : enron.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
- enrongss.xls << file : enrongss.xls >>	- enrongss.xls << file : enrongss.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
i talked with mark at sw gas - just honro his numbers	i talk with mark at sw gas - just honro he number	PRON VERB ADP PROPN ADP PROPN PROPN PUNCT ADV VERB PRON NOUN	PRP VBD IN NNP IN NNP NNP , RB VB PRP$ NNS
nancy , can you please reconfirm with mark the price for the gas at bondad ?	nancy , can you please reconfirm with mark the price for the gas at bondad ?	PROPN PUNCT AUX PRON INTJ VERB ADP PROPN DET NOUN ADP DET NOUN ADP NOUN PUNCT	NNP , MD PRP UH VB IN NNP DT NN IN DT NN IN NN .
my trader is supporting her price of sj bondad gdp rather than sj non-bondad gdp .	my trader be support she price of sj bondad gdp rather than sj non-bondad gdp .	PRON NOUN AUX VERB PRON NOUN ADP NOUN NOUN NOUN ADV ADP NOUN NOUN NOUN PUNCT	PRP$ NN VBZ VBG PRP$ NN IN NN NN NN RB IN NN NN NN .
thanks	thanks	NOUN	NN
laurie ellis enron net works llc client services phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	laurie ellis enron net works llc client service phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT X	NNP NNP NNP NNP NNPS NNP NN NNS NN : -LRB- CD -RRB- CD NN : -LRB- CD -RRB- CD NN : ADD
actually - for volumes flowing out of bondad - which is deal number 763736 price is bondad gda ; for blanco - deal number 759933 - price is nonbondad gda	actually - for volume flow out of bondad - which be deal number 763736 price be bondad gda ; for blanco - deal number 759933 - price be nonbondad gda	ADV PUNCT ADP NOUN VERB ADP ADP VERB PUNCT PRON AUX NOUN NOUN NUM NOUN AUX NOUN NOUN PUNCT ADP PROPN PUNCT NOUN NOUN NUM PUNCT NOUN AUX NOUN NOUN	RB , IN NNS VBG IN IN VBN , WDT VBZ NN NN CD NN VBZ NN NN , IN NNP , NN NN CD , NN VBZ NN NN
jane , on deal 763736 for may 01 sales to southwest gas , we have a pricing discrepancy .	jane , on deal 763736 for may 01 sale to southwest gas , we have a pricing discrepancy .	PROPN PUNCT ADP NOUN NUM ADP PROPN NUM NOUN ADP PROPN PROPN PUNCT PRON VERB DET NOUN NOUN PUNCT	NNP , IN NN CD IN NNP CD NNS IN NNP NNP , PRP VBP DT NN NN .
our system reflects sj bondad gdp but swg is going to pay us based on sj non-bondad gdp .	we system reflect sj bondad gdp but swg be go to pay we base on sj non-bondad gdp .	PRON NOUN VERB NOUN NOUN NOUN CCONJ PROPN AUX VERB PART VERB PRON VERB ADP NOUN NOUN NOUN PUNCT	PRP$ NN VBZ NN NN NN CC NNP VBZ VBG TO VB PRP VBN IN NN NN NN .
can you please confirm which price is correct and make the change in sitara if necessary ?	can you please confirm which price be correct and make the change in sitara if necessary ?	AUX PRON INTJ VERB DET NOUN AUX ADJ CCONJ VERB DET NOUN ADP PROPN SCONJ ADJ PUNCT	MD PRP UH VB WDT NN VBZ JJ CC VB DT NN IN NNP IN JJ .
thanks	thanks	NOUN	NN
laurie ellis enron net works llc client services phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	laurie ellis enron net works llc client service phone : ( 713 ) 345-9945 fax : ( 713 ) 646-8420 email : laurie.ellis@enron.com	PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT PUNCT NUM PUNCT NUM NOUN PUNCT X	NNP NNP NNP NNP NNPS NNP NN NNS NN : -LRB- CD -RRB- CD NN : -LRB- CD -RRB- CD NN : ADD
sorry about the flooding .	sorry about the flooding .	ADJ ADP DET NOUN PUNCT	JJ IN DT NN .
hope you and your family survived ok .	hope you and you family survive ok .	VERB PRON CCONJ PRON NOUN VERB ADV PUNCT	VBP PRP CC PRP$ NN VBD RB .
attached are the gas settlement and support for may .	attach be the gas settlement and support for may .	VERB AUX DET NOUN NOUN CCONJ NOUN ADP PROPN PUNCT	VBN VBP DT NN NN CC NN IN NNP .
the only difference we had was for package v02 .	the only difference we have be for package v02 .	DET ADJ NOUN PRON VERB AUX ADP NOUN NOUN PUNCT	DT JJ NN PRP VBD VBD IN NN NN .
mark anderson says that even though bondad gas flowed , the price was non-bondad .	mark anderson say that even though bondad gas flow , the price be non-bondad .	PROPN PROPN VERB SCONJ ADV SCONJ NOUN NOUN VERB PUNCT DET NOUN AUX NOUN PUNCT	NNP NNP VBZ IN RB IN NN NN VBD , DT NN VBD NN .
have a great day .	have a great day .	VERB DET ADJ NOUN PUNCT	VB DT JJ NN .
nancy	nancy	PROPN	NNP
- enron.xls << file : enron.xls >>	- enron.xls << file : enron.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
- enrongss.xls << file : enrongss.xls >>	- enrongss.xls << file : enrongss.xls >>	PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT	NFP NN -LRB- NN : NN -RRB-
please find enclosed ees 's request for volumes for pge citygate delvery effective 11/1/01 :	please find enclose ees 's request for volume for pge citygate delvery effective 11/1/01 :	INTJ VERB VERB PROPN PART NOUN ADP NOUN ADP PROPN PROPN NOUN ADJ NUM PUNCT	UH VB VBN NNP POS NN IN NNS IN NNP NNP NN JJ CD :
see attached spreadsheet .	see attach spreadsheet .	VERB VERB NOUN PUNCT	VB VBN NN .
please quote the gas on an indexed basis .	please quote the gas on a index basis .	INTJ VERB DET NOUN ADP DET VERB NOUN PUNCT	UH VB DT NN IN DT VBN NN .
if you have any questions or comments , please advise .	if you have any question or comment , please advise .	SCONJ PRON VERB DET NOUN CCONJ NOUN PUNCT INTJ VERB PUNCT	IN PRP VBP DT NNS CC NNS , UH VB .
i have not had the patience to get it working - i will call you some evening and we can walk thru it .	i have not have the patience to get it work - i will call you some evening and we can walk through it .	PRON AUX PART VERB DET NOUN PART VERB PRON VERB PUNCT PRON AUX VERB PRON DET NOUN CCONJ PRON AUX VERB ADP PRON PUNCT	PRP VBP RB VBN DT NN TO VB PRP VBG , PRP MD VB PRP DT NN CC PRP MD VB IN PRP .
how was your trip to des moines ?	how be you trip to des moines ?	ADV AUX PRON NOUN ADP PROPN PROPN PUNCT	WRB VBD PRP$ NN IN NNP NNP .
did dthat stuff form joe help your car .	do that stuff from joe help you car .	AUX DET NOUN ADP PROPN VERB PRON NOUN PUNCT	VBD DT NN IN NNP VB PRP$ NN .
hey cester ,	hey cester ,	INTJ PROPN PUNCT	UH NNP ,
when are we going to get netmeeting going ?	when be we go to get netmeeting go ?	ADV AUX PRON VERB PART VERB PROPN VERB PUNCT	WRB VBP PRP VBG TO VB NNP VBG .
how is deb 's knee ?	how be deb 's knee ?	ADV AUX PROPN PART NOUN PUNCT	WRB VBZ NNP POS NN .
did she ever go to a real doctor ?	do she ever go to a real doctor ?	AUX PRON ADV VERB ADP DET ADJ NOUN PUNCT	VBD PRP RB VB IN DT JJ NN .
[ tholt , jane m. ]	[ tholt , jane m. ]	PUNCT PROPN PUNCT PROPN PROPN PUNCT	-LRB- NNP , NNP NNP -RRB-
yes she is having physical theraphy 3 times a week .	yes she be have physical theraphy 3 time a week .	INTJ PRON AUX VERB ADJ ADV NUM NOUN DET NOUN PUNCT	UH PRP VBZ VBG JJ RB CD NNS DT NN .
she said it is getting better .	she say it be get better .	PRON VERB PRON AUX VERB ADJ PUNCT	PRP VBD PRP VBZ VBG JJR .
i have n't seen her for a couple of weeks and have only talked to her .	i have not see she for a couple of week and have only talk to she .	PRON AUX PART VERB PRON ADP DET NOUN ADP NOUN CCONJ AUX ADV VERB ADP PRON PUNCT	PRP VBP RB VBN PRP IN DT NN IN NNS CC VBP RB VBN IN PRP .
i will probably be calling you next week - the desk wants me to become more involved in regulatory updates so i will seek your assistance with this matter .	i will probably be call you next week - the desk want i to become more involved in regulatory update so i will seek you assistance with this matter .	PRON AUX ADV AUX VERB PRON ADJ NOUN PUNCT DET NOUN VERB PRON PART VERB ADV ADJ ADP ADJ NOUN ADV PRON AUX VERB PRON NOUN ADP DET NOUN PUNCT	PRP MD RB VB VBG PRP JJ NN , DT NN VBZ PRP TO VB RBR JJ IN JJ NNS RB PRP MD VB PRP$ NN IN DT NN .
